OrderID,CustomerName,CustomerEmail,ProductName,ProductCategory,Quantity,Price,OrderDate,DeliveryStatus,PaymentMethod,TotalAmount,OrderMonth
973,Customer_107,Customer107@gmail.com,Tomato,Vegetables,9,219.65,2025-03-18,Delivered,Cash,1976.8500000000001,3
974,Customer_18,Customer18@gmail.com,Bread,Bakery,6,384.35,2025-11-09,Pending,Card,2306.1000000000004,11
975,Customer_38,Customer38@gmail.com,Eggs,Dairy,3,312.62,2025-10-27,Delivered,UPI,937.86,10
976,Customer_115,Customer115@gmail.com,Banana,Fruits,3,450.1,2025-06-10,Delivered,UPI,1350.3000000000002,6
977,Customer_15,Customer15@gmail.com,Butter,Dairy,7,412.65,2025-02-18,Delivered,Card,2888.5499999999997,2
978,Customer_192,Customer192@gmail.com,Banana,Fruits,13,141.35,2025-05-20,Delivered,Card,1837.55,5
979,Customer_119,Customer119@gmail.com,Chicken,Meat,7,150.29,2025-08-15,Delivered,Cash,1052.03,8
980,Customer_28,Customer28@gmail.com,Banana,Fruits,1,80.17,2025-06-15,Delivered,Cash,80.17,6
981,Customer_39,Customer39@gmail.com,Chicken,Meat,13,181.74,2025-10-12,Delivered,Card,2362.62,10
982,Customer_185,Customer185@gmail.com,Orange,Fruits,1,499.78,2025-12-31,Delivered,Card,499.78,12
983,Customer_17,Customer17@gmail.com,Butter,Dairy,2,214.76,2025-03-11,Delivered,Cash,429.52,3
984,Customer_86,Customer86@gmail.com,Banana,Fruits,14,125.83,2025-06-17,Pending,Card,1761.62,6
985,Customer_126,Customer126@gmail.com,Orange,Fruits,11,385.99,2025-06-07,Delivered,Card,4245.89,6
986,Customer_44,Customer44@gmail.com,Cheese,Dairy,11,280.39,2025-04-22,Delivered,Card,3084.29,4
987,Customer_25,Customer25@gmail.com,Bread,Bakery,2,91.81,2025-03-14,Delivered,UPI,183.62,3
988,Customer_145,Customer145@gmail.com,Orange,Fruits,0,202.73,2025-01-24,Delivered,Card,0.0,1
989,Customer_13,Customer13@gmail.com,Bread,Bakery,14,218.95,2025-11-20,Delivered,Card,3065.2999999999997,11
990,Customer_25,Customer25@gmail.com,Banana,Fruits,13,381.84,2025-06-03,Pending,Card,4963.92,6
991,Customer_68,Customer68@gmail.com,Tomato,Vegetables,2,29.92,2025-07-01,Delivered,UPI,59.84,7
992,Customer_138,Customer138@gmail.com,Orange,Fruits,5,149.13,2025-12-01,Cancelled,Cash,745.65,12
993,Customer_67,Customer67@gmail.com,Butter,Dairy,7,268.45,2025-10-11,Delivered,Cash,1879.1499999999999,10
994,Customer_109,Customer109@gmail.com,Banana,Fruits,12,149.05,2025-02-17,Delivered,Cash,1788.6000000000001,2
995,Customer_146,Customer146@gmail.com,Eggs,Dairy,11,321.65,2025-07-26,Delivered,UPI,3538.1499999999996,7
996,Customer_111,Customer111@gmail.com,Apple,Fruits,13,251.3,2025-06-11,Delivered,Card,3266.9,6
997,Customer_111,Customer111@gmail.com,Orange,Fruits,9,193.62,2025-10-18,Pending,Card,1742.58,10
998,Customer_34,Customer34@gmail.com,Butter,Dairy,5,475.62,2025-09-22,Pending,Cash,2378.1,9
999,Customer_111,Customer111@gmail.com,Cheese,Dairy,4,323.44,2025-09-09,Pending,Card,1293.76,9
1000,Customer_8,Customer8@gmail.com,Eggs,Dairy,14,82.37,2025-05-05,Cancelled,Card,1153.18,5
